name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Etudier les cours d'eau,/aides/8d4a-etudier-les-cours-deau/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_1.pdf']",True
Restaurer les cours d’eau,/aides/11df-restaurer-les-cours-deau/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_1.pdf']",True
Réaliser des études et inventaires sur les milieux humides,/aides/6a53-realiser-des-etudes-et-inventaires-sur-les-mi/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_2.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf']",True
Réaliser des travaux de restauration des milieux humides,/aides/bf88-realiser-des-travaux-de-restauration-des-mili/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_2.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf']",True
Restaurer la continuité écologique (étude),/aides/2141-restaurer-la-continuite-ecologique-etude/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf']",True
Réaliser des études et travaux d’effacement et arasement d’ouvrages,/aides/12c4-realiser-des-etudes-et-travaux-deffacement-et/,True,,False,url not starting with http,['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf'],True
Réaliser des études et travaux d’aménagement d’ouvrages,/aides/28d6-realiser-des-etudes-et-travaux-damenagement-d/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf']",True
"Restaurer des habitats, frayères et espèces (études et travaux)",/aides/4047-restaurer-des-habitats-frayeres-et-especes-et/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_4.pdf']",True
Soutenir les effectifs et repeupler contre l’érosion de la biodiversité,/aides/70bf-soutenir-les-effectifs-et-repeupler-contre-le/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MAQ_4.pdf']",True
Réaliser une campagne de recherche de micropolluants,/aides/b020-realiser-une-campagne-de-recherche-de-micropo/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/PC_coll_pollution.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MIC_1.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf']",True
Identifier les sources d’émission de micro polluants (études de diagnostic amont),/aides/cfe5-identifier-les-sources-demission-de-micro-pol/,True,,False,url not starting with http,[],False
Réduire à la source des émissions de micropolluants (mise en oeuvre et suivi),/aides/c71b-reduire-a-la-source-des-emissions-de-micropol/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/PC_coll_pollution.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MIC_1.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf']",True
Réduire les émissions de micropolluants (communication/animation),/aides/d312-reduire-les-emissions-de-micropolluants-commu/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/PC_coll_pollution.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_MIC_1.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FORM_demande_aide_general.pdf']",True
Structurer la maîtrise d’ouvrage et organiser les compétences (étude),/aides/5815-structurer-la-maitrise-douvrage-et-organiser-/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_1.pdf']",True
"Appuyer, animer et valoriser les politiques publiques",/aides/dc00-appuyer-animer-et-valoriser-les-politiques-pu/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_2.pdf']",True
Réaliser des études exploratoires ou décisionnelles à l’échelle départementale ou stratégique dans le domaine de l'eau,/aides/c3e3-realiser-des-etudes-exploratoires-ou-decision/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_2.pdf']",True
Améliorer l’efficience des politiques publiques - mission d’assistance technique départementale réglementaire,/aides/30e3-ameliorer-lefficience-des-politiques-publique/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_3.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf']",True
Organiser la filière de recyclage des boues en agriculture - mission d’expertise et de suivi des épandages,/aides/2cf4-organiser-la-filiere-de-recyclage-des-boues-e/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_4.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf']",True
Accompagner techniquement et animer le réseaux d'acteurs,/aides/681f-accompagner-techniquement-et-animer-le-reseau/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_PAR_5.pdf']",True
Améliorer la connaissance patrimoniale de leurs réseaux d'eau potable,/aides/0443-ameliorer-la-connaissance-patrimoniale-de-leu/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_1.pdf']",True
Optimiser la lutte contre les fuites (équipements),/aides/2df3-optimiser-la-lutte-contre-les-fuites-equipeme/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_1.pdf']",True
Réguler la pression des réseaux (équipements),/aides/2824-reguler-la-pression-des-reseaux-equipements/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_1.pdf']",True
Réaliser des études d’aide à la décision relatives aux réseaux d’eau potable,/aides/dfea-realiser-des-etudes-daide-a-la-decision-relat/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_1.pdf']",True
Améliorer la connaissance et la gestion patrimoniale des réseaux de distribution d'eau potable (actions de communication),/aides/98b1-ameliorer-la-connaissance-et-la-gestion-patri/,True,,False,url not starting with http,[],False
"Réaliser des économies d'eau (collectivités) - (études, travaux et équipements)",/aides/f680-realiser-des-economies-deau-collectivites-etu/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_2.pdf']",True
"Réaliser des études et travaux de substitution de prélèvements (nouveau captage, interconnexion)",/aides/4cc5-realiser-des-etudes-et-travaux-de-substitutio/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_3.pdf']",True
Réaliser des études et travaux de réutilisation d’eaux pluviales ou d’eaux usées traitées,/aides/77dd-realiser-des-etudes-et-travaux-de-reutilisati/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_3.pdf']",True
Innover dans le domaine de la réutilisation des eaux usées traitées,/aides/2728-innover-dans-le-domaine-de-la-reutilisation-d/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_3.pdf']",True
Réaliser des études diagnostiques et travaux de réhabilitations ou de comblements de forages,/aides/dd17-realiser-des-etudes-diagnostiques-et-travaux-/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_3.pdf']",True
Réaliser des analyses hydrologie/milieux/usages/climat,/aides/0485-realiser-des-analyses-hydrologiemilieuxusages/,True,,False,url not starting with http,"['http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/RG_11P.pdf', 'http://aides-redevances.eau-loire-bretagne.fr/files/live/sites/aides-redevances/files/Information%20-%20Communication/Publications/11-prog/FICHE_QUA_4.pdf']",True
